"Date","Price","Open","High","Low","Vol.","Change %"
"16-05-2016","1,165.10","1,144.80","1,167.80","1,135.00","4.55M","1.99%"
"13-05-2016","1,142.40","1,155.15","1,155.15","1,131.20","4.79M","-0.93%"
"12-05-2016","1,153.15","1,147.25","1,155.00","1,136.25","3.82M","0.93%"
"11-05-2016","1,142.55","1,143.50","1,150.25","1,136.00","5.61M","-0.89%"
"10-05-2016","1,152.85","1,150.05","1,155.00","1,143.95","3.17M","0.28%"
"09-05-2016","1,149.60","1,129.60","1,152.65","1,127.90","4.69M","1.97%"
"06-05-2016","1,127.40","1,140.00","1,140.00","1,125.20","3.46M","-1.16%"
"05-05-2016","1,140.65","1,137.40","1,142.60","1,130.75","5.24M","0.47%"
"04-05-2016","1,135.35","1,122.00","1,143.00","1,121.15","4.27M","0.90%"
"03-05-2016","1,125.20","1,128.95","1,143.40","1,120.15","4.28M","-0.11%"
"02-05-2016","1,126.40","1,133.70","1,139.00","1,124.40","5.27M","-1.25%"
"29-04-2016","1,140.65","1,119.55","1,144.95","1,113.30","6.83M","2.38%"
"28-04-2016","1,114.15","1,121.15","1,136.95","1,111.60","8.33M","-1.00%"
"27-04-2016","1,125.45","1,109.90","1,126.95","1,109.90","9.09M","0.88%"
"26-04-2016","1,115.65","1,092.10","1,116.95","1,091.60","12.92M","2.12%"
"25-04-2016","1,092.45","1,101.25","1,101.35","1,086.05","9.39M","-0.05%"
"22-04-2016","1,092.95","1,099.50","1,099.90","1,085.00","10.33M","0.06%"
"21-04-2016","1,092.30","1,101.75","1,106.10","1,090.00","7.18M","-0.66%"
"20-04-2016","1,099.55","1,093.40","1,102.00","1,086.05","5.86M","0.79%"
"18-04-2016","1,090.90","1,091.30","1,094.90","1,076.50","4.50M","0.35%"
"13-04-2016","1,087.10","1,077.95","1,089.40","1,074.00","4.36M","1.61%"
"12-04-2016","1,069.90","1,071.90","1,075.75","1,065.05","3.95M","-0.53%"
"11-04-2016","1,075.65","1,061.90","1,079.00","1,046.75","4.66M","0.97%"
"08-04-2016","1,065.35","1,061.65","1,069.00","1,059.30","2.56M","0.43%"
"07-04-2016","1,060.80","1,066.55","1,070.00","1,052.40","3.92M","-0.57%"
"06-04-2016","1,066.85","1,067.65","1,071.75","1,062.45","3.49M","0.23%"
"05-04-2016","1,064.45","1,071.00","1,084.00","1,062.25","5.78M","-1.09%"
"04-04-2016","1,076.15","1,074.80","1,080.05","1,071.40","3.21M","0.31%"
