Company,Iteration,Max_Value_Change,Converged
NEST,15,2.2636093647224745e-06,False
NEST,16,2.1384037376414352e-06,False
NEST,17,2.020188928789535e-06,False
NEST,18,1.9088943218736125e-06,False
NEST,19,1.804274949259898e-06,False
NEST,20,1.7059942745572228e-06,False
NEST,21,1.613675001935856e-06,False
NEST,22,1.52692973555261e-06,False
NEST,23,1.4453789357749743e-06,False
NEST,24,1.3686608896727314e-06,False
NEST,25,1.2966973624405895e-06,False
NEST,26,1.2291231200788882e-06,False
NEST,27,1.1652994276702125e-06,False
NEST,28,1.1049864808407756e-06,False
NEST,29,1.047964621842261e-06,False
NEST,30,9.940317919752322e-07,True
NTPCc1_NS,1,8.839831841075852e-05,False
NTPCc1_NS,2,3.3857583028381747e-06,False
NTPCc1_NS,3,2.605708715668872e-06,False
NTPCc1_NS,4,2.1451672729945354e-06,False
NTPCc1_NS,5,1.8438861981910707e-06,False
NTPCc1_NS,6,1.626980862517643e-06,False
NTPCc1_NS,7,1.4587159194234775e-06,False
NTPCc1_NS,8,1.3213447057761992e-06,False
NTPCc1_NS,9,1.205487477920158e-06,False
NTPCc1_NS,10,1.1057455054882413e-06,False
NTPCc1_NS,11,1.018696414022305e-06,False
NTPCc1_NS,12,9.419681640901207e-07,True
ONGC,1,1.2330032921116886e-05,False
ONGC,2,1.9559926677295226e-06,False
ONGC,3,1.5220725168799038e-06,False
ONGC,4,1.2414183615587238e-06,False
ONGC,5,1.056304372950856e-06,False
ONGC,6,9.255846002433823e-07,True
PGRDc1_NS,1,1.678953622502031e-05,False
PGRDc1_NS,2,1.1742822130878932e-05,False
PGRDc1_NS,3,8.429906592409644e-06,False
PGRDc1_NS,4,6.266269099984863e-06,False
PGRDc1_NS,5,4.811224618877397e-06,False
PGRDc1_NS,6,3.8093527432998646e-06,False
PGRDc1_NS,7,3.1018944160695244e-06,False
PGRDc1_NS,8,2.589425505465957e-06,False
PGRDc1_NS,9,2.2087690550944315e-06,False
PGRDc1_NS,10,1.919077248012728e-06,False
PGRDc1_NS,11,1.6934401198690356e-06,False
PGRDc1_NS,12,1.5137903883577877e-06,False
PGRDc1_NS,13,1.3677724138439544e-06,False
PGRDc1_NS,14,1.2467885060514557e-06,False
PGRDc1_NS,15,1.1447586187389143e-06,False
PGRDc1_NS,16,1.057318519153517e-06,False
PGRDc1_NS,17,9.812919566859962e-07,True
REDY,1,5.683831143312858e-05,False
REDY,2,3.0432132594862203e-05,False
REDY,3,1.7554629839631013e-05,False
REDY,4,1.1188221508443724e-05,False
REDY,5,7.763358582982412e-06,False
REDY,6,5.845309524372369e-06,False
REDY,7,4.867403088890526e-06,False
REDY,8,4.3760296702961815e-06,False
REDY,9,3.9861509608237624e-06,False
REDY,10,3.6646558705669743e-06,False
REDY,11,3.3909674922474967e-06,False
REDY,12,3.1521644864125815e-06,False
REDY,13,2.939973077930279e-06,False
REDY,14,2.7489410530447697e-06,False
REDY,15,2.575340155852048e-06,False
REDY,16,2.416509831871475e-06,False
REDY,17,2.2704652870982013e-06,False
REDY,18,2.1356625873750413e-06,False
REDY,19,2.010856601586961e-06,False
REDY,20,1.8950137215117686e-06,False
REDY,21,1.7872569367489646e-06,False
REDY,22,1.6868301214749475e-06,False
REDY,23,1.5930780342339647e-06,False
REDY,24,1.5054249518457323e-06,False
REDY,25,1.4233576087310286e-06,False
REDY,26,1.3464175295033187e-06,False
REDY,27,1.2741950352966846e-06,False
REDY,28,1.2063234395616479e-06,False
REDY,29,1.1424737777581382e-06,False
REDY,30,1.0823501491310312e-06,False
REDY,31,1.0256856478748998e-06,False
REDY,32,9.722388275171197e-07,True
RELI,1,2.799282532159708e-05,False
RELI,2,1.8002146811291685e-05,False
RELI,3,1.2301596713677381e-05,False
RELI,4,8.9435025646218e-06,False
RELI,5,6.895727841205784e-06,False
RELI,6,5.598511744548067e-06,False
RELI,7,4.741382522752244e-06,False
RELI,8,4.148417695421899e-06,False
RELI,9,3.7179093813958342e-06,False
RELI,10,3.3899312432172685e-06,False
RELI,11,3.128529676637811e-06,False
RELI,12,2.91174805670153e-06,False
RELI,13,2.7259351085768603e-06,False
RELI,14,2.563375565325308e-06,False
RELI,15,2.4214391918013446e-06,False
RELI,16,2.290197081544708e-06,False
RELI,17,2.1680147771828786e-06,False
RELI,18,2.0537236820170784e-06,False
RELI,19,1.9464514762202443e-06,False
RELI,20,1.8455193981859532e-06,False
RELI,21,1.7503791742420145e-06,False
RELI,22,1.6605736425142893e-06,False
RELI,23,1.5757116634945712e-06,False
RELI,24,1.4954517371548292e-06,False
RELI,25,1.4194909960411553e-06,False
RELI,26,1.347557572674296e-06,False
RELI,27,1.279405128284082e-06,False
RELI,28,1.214808800182297e-06,False
RELI,29,1.1535621069052324e-06,False
RELI,30,1.0954745201800689e-06,False
RELI,31,1.040369516034704e-06,False
RELI,32,9.880829808012377e-07,True
SBIc1_NS,1,1.176806415537205e-05,False
SBIc1_NS,2,7.317779061073529e-06,False
SBIc1_NS,3,6.092575775707662e-06,False
SBIc1_NS,4,5.140899848517326e-06,False
SBIc1_NS,5,4.402420666750775e-06,False
SBIc1_NS,6,3.823633578159494e-06,False
SBIc1_NS,7,3.3628970857055716e-06,False
SBIc1_NS,8,2.989580831783218e-06,False
SBIc1_NS,9,2.6816937603947236e-06,False
SBIc1_NS,10,2.423551542084343e-06,False
SBIc1_NS,11,2.203919646668977e-06,False
SBIc1_NS,12,2.0146591353997352e-06,False
SBIc1_NS,13,1.8497805956320395e-06,False
SBIc1_NS,14,1.7047967920459536e-06,False
SBIc1_NS,15,1.5762830178515114e-06,False
SBIc1_NS,16,1.4615780625592441e-06,False
SBIc1_NS,17,1.358579200690491e-06,False
SBIc1_NS,18,1.2655998543213142e-06,False
SBIc1_NS,19,1.1812691920029994e-06,False
SBIc1_NS,20,1.104460041601908e-06,False
SBIc1_NS,21,1.0342361688176266e-06,False
SBIc1_NS,22,9.698130119051778e-07,True
SHMF,1,1.8039880067391807e-05,False
SHMF,2,1.2232165046185797e-05,False
SHMF,3,8.676814664600495e-06,False
SHMF,4,6.422692642444865e-06,False
SHMF,5,4.942926626218289e-06,False
SHMF,6,3.937442863884758e-06,False
SHMF,7,3.2313223564921093e-06,False
SHMF,8,2.7198335938669873e-06,False
SHMF,9,2.3385153523981092e-06,False
SHMF,10,2.04659004416993e-06,False
SHMF,11,1.8175702826817274e-06,False
SHMF,12,1.6338176680223503e-06,False
SHMF,13,1.4833145442068015e-06,False
SHMF,14,1.3577011071158932e-06,False
SHMF,15,1.2510523992959605e-06,False
SHMF,16,1.15909807380554e-06,False
SHMF,17,1.0787133667716656e-06,False
SHMF,18,1.0075800314807306e-06,False
SHMF,19,9.439561458663608e-07,True
SUN,1,2.2396541927913545e-05,False
SUN,2,1.5441306874703207e-05,False
SUN,3,1.1484138182391589e-05,False
SUN,4,9.104079750078015e-06,False
SUN,5,7.598170247948732e-06,False
SUN,6,6.5877252195246545e-06,False
SUN,7,5.866605413859752e-06,False
SUN,8,5.422976317780192e-06,False
SUN,9,5.0654653405699304e-06,False
SUN,10,4.720608815237647e-06,False
SUN,11,4.398521856292331e-06,False
SUN,12,4.10228226155462e-06,False
SUN,13,3.831574367819268e-06,False
SUN,14,3.5845941410225728e-06,False
SUN,15,3.3590205546258923e-06,False
SUN,16,3.1524892067774906e-06,False
SUN,17,2.9628043193209204e-06,False
SUN,18,2.7880166072253616e-06,False
SUN,19,2.62643529575277e-06,False
SUN,20,2.4766103183923225e-06,False
SUN,21,2.3373032429209825e-06,False
SUN,22,2.207456073335308e-06,False
SUN,23,2.086162098888762e-06,False
SUN,24,1.9726403924202456e-06,False
SUN,25,1.8662142891980114e-06,False
SUN,26,1.7662935955302758e-06,False
SUN,27,1.6723600508629783e-06,False
SUN,28,1.583955518248009e-06,False
SUN,29,1.500672410330943e-06,False
SUN,30,1.4221459218382123e-06,False
SUN,31,1.3480477103591023e-06,False
SUN,32,1.2780807337183729e-06,False
SUN,33,1.2119750100165165e-06,False
SUN,34,1.1494841144978372e-06,False
SUN,35,1.0903822663863288e-06,False
SUN,36,1.0344618899100854e-06,False
SUN,37,9.815315582636426e-07,True
TACN,1,1.5933158928163305e-05,False
TACN,2,1.1490827912837952e-05,False
TACN,3,7.8787989363313e-06,False
TACN,4,6.198684979617004e-06,False
TACN,5,5.25857797437167e-06,False
TACN,6,4.669419237221001e-06,False
TACN,7,4.254691502203646e-06,False
TACN,8,3.932781086646279e-06,False
TACN,9,3.6648715196778406e-06,False
TACN,10,3.4317309682755206e-06,False
TACN,11,3.223272802781917e-06,False
TACN,12,3.0338029985894254e-06,False
TACN,13,2.859821475904994e-06,False
TACN,14,2.698982814140747e-06,False
TACN,15,2.54959048101557e-06,False
TACN,16,2.410340916054256e-06,False
TACN,17,2.2801873434866697e-06,False
TACN,18,2.158262718838331e-06,False
TACN,19,2.0438330505896044e-06,False
TACN,20,1.9364984363043185e-06,False
TACN,21,1.8357872267591883e-06,False
TACN,22,1.7406872572401245e-06,False
TACN,23,1.6508383112554957e-06,False
TACN,24,1.5659075294611292e-06,False
TACN,25,1.4855875162097176e-06,False
TACN,26,1.4095943274543157e-06,False
TACN,27,1.3376654796219879e-06,False
TACN,28,1.2695580543484636e-06,False
TACN,29,1.2050469359909413e-06,False
TACN,30,1.143923196610588e-06,False
TACN,31,1.0859926302488244e-06,False
TACN,32,1.0310744310737421e-06,False
TACN,33,9.790000061160711e-07,True
TAMO,1,7.053371923154391e-06,False
TAMO,2,5.050537826356868e-06,False
TAMO,3,3.9808724611851074e-06,False
TAMO,4,3.2698118115802347e-06,False
TAMO,5,2.7725499204553115e-06,False
TAMO,6,2.405116952427006e-06,False
TAMO,7,2.1206667276732133e-06,False
TAMO,8,1.8931628848466056e-06,False
TAMO,9,1.7064032834800665e-06,False
TAMO,10,1.5498797379040745e-06,False
TAMO,11,1.4164991888438336e-06,False
TAMO,12,1.3012924961827376e-06,False
TAMO,13,1.2006605932488599e-06,False
TAMO,14,1.1119204883752772e-06,False
TAMO,15,1.0330229179522735e-06,False
TAMO,16,9.623708884260861e-07,True
TAMOc1_NS,1,1.7074031767942233e-05,False
TAMOc1_NS,2,1.2699563831016967e-05,False
TAMOc1_NS,3,9.956292710240941e-06,False
TAMOc1_NS,4,8.11253612532246e-06,False
TAMOc1_NS,5,6.819880046885751e-06,False
TAMOc1_NS,6,5.875413309765841e-06,False
TAMOc1_NS,7,5.158422777753013e-06,False
TAMOc1_NS,8,4.5952272629004465e-06,False
TAMOc1_NS,9,4.139641972485238e-06,False
TAMOc1_NS,10,3.7619023913028696e-06,False
TAMOc1_NS,11,3.4422648591234963e-06,False
TAMOc1_NS,12,3.16724167207747e-06,False
TAMOc1_NS,13,2.9273456924973405e-06,False
TAMOc1_NS,14,2.715713681563503e-06,False
TAMOc1_NS,15,2.527249114523116e-06,False
TAMOc1_NS,16,2.3580769532855747e-06,False
TAMOc1_NS,17,2.2051888637103528e-06,False
TAMOc1_NS,18,2.066206770110762e-06,False
TAMOc1_NS,19,1.939221363595026e-06,False
TAMOc1_NS,20,1.8226790775651325e-06,False
TAMOc1_NS,21,1.7153011007423817e-06,False
TAMOc1_NS,22,1.6160240580817998e-06,False
TAMOc1_NS,23,1.523955689853798e-06,False
TAMOc1_NS,24,1.4383411508306164e-06,False
TAMOc1_NS,25,1.3585369935197966e-06,False
TAMOc1_NS,26,1.2839908226056513e-06,False
TAMOc1_NS,27,1.2142252100542244e-06,False
TAMOc1_NS,28,1.148824861218361e-06,False
TAMOc1_NS,29,1.0874262947326257e-06,False
TAMOc1_NS,30,1.0297094881123506e-06,False
TAMOc1_NS,31,9.753910750093681e-07,True
TCSc1_NS,1,0.00016999376482578982,False
TCSc1_NS,2,8.522475709356602e-05,False
TCSc1_NS,3,6.456514678447099e-05,False
TCSc1_NS,4,5.025457682111291e-05,False
TCSc1_NS,5,4.0129237649563245e-05,False
TCSc1_NS,6,3.2797851973139164e-05,False
TCSc1_NS,7,2.7364693208052474e-05,False
TCSc1_NS,8,2.324809311247966e-05,False
TCSc1_NS,9,2.006419488922008e-05,False
TCSc1_NS,10,1.755455099072302e-05,False
TCSc1_NS,11,1.5541471386117957e-05,False
TCSc1_NS,12,1.3900313070979039e-05,False
TCSc1_NS,13,1.2542023232134196e-05,False
TCSc1_NS,14,1.1401925175552998e-05,False
TCSc1_NS,15,1.0432359520408559e-05,False
TCSc1_NS,16,9.59775169126492e-06,False
TCSc1_NS,17,8.871238978058944e-06,False
TCSc1_NS,18,8.232321875426755e-06,False
TCSc1_NS,19,7.665202220617654e-06,False
TCSc1_NS,20,7.15759073045461e-06,False
TCSc1_NS,21,6.699840897111476e-06,False
TCSc1_NS,22,6.284313235277732e-06,False
TCSc1_NS,23,5.904904262034327e-06,False
TCSc1_NS,24,5.556694630987156e-06,False
TCSc1_NS,25,5.235684310803904e-06,False
TCSc1_NS,26,4.938591906499196e-06,False
TCSc1_NS,27,4.662701613502977e-06,False
TCSc1_NS,28,4.405745790595481e-06,False
TCSc1_NS,29,4.165814337301027e-06,False
TCSc1_NS,30,3.941284361326622e-06,False
TCSc1_NS,31,3.7307652897258705e-06,False
TCSc1_NS,32,3.5330557967640274e-06,False
TCSc1_NS,33,3.347109818945394e-06,False
TCSc1_NS,34,3.1720095924320625e-06,False
TCSc1_NS,35,3.006944143295505e-06,False
TCSc1_NS,36,2.8511920319108843e-06,False
TCSc1_NS,37,2.7041074318954854e-06,False
TCSc1_NS,38,2.5651088350125625e-06,False
TCSc1_NS,39,2.433669833699502e-06,False
TCSc1_NS,40,2.3093115550893795e-06,False
TCSc1_NS,41,2.1915964139616407e-06,False
TCSc1_NS,42,2.0801229240088696e-06,False
TCSc1_NS,43,1.9745213623248046e-06,False
TCSc1_NS,44,1.874450125051723e-06,False
TCSc1_NS,45,1.7795926455867238e-06,False
TCSc1_NS,46,1.6896547728817782e-06,False
TCSc1_NS,47,1.6043625278500725e-06,False
TCSc1_NS,48,1.5234601720166135e-06,False
TCSc1_NS,49,1.4467085352699513e-06,False
TCSc1_NS,50,1.3738835596731683e-06,False
TCSc1_NS,51,1.3047750243244888e-06,False
TCSc1_NS,52,1.2391854226663631e-06,False
TCSc1_NS,53,1.176928968807129e-06,False
TCSc1_NS,54,1.1178307135392132e-06,False
TCSc1_NS,55,1.0617257541035248e-06,False
TCSc1_NS,56,1.0084585244559676e-06,False
TCSc1_NS,57,9.578821549992202e-07,True
TEML,1,2.257404521754268e-05,False
TEML,2,1.582931604697911e-05,False
TEML,3,1.2185095945413851e-05,False
TEML,4,9.90340914195815e-06,False
TEML,5,8.38635585372972e-06,False
TEML,6,7.298730270658747e-06,False
TEML,7,6.467940923403134e-06,False
TEML,8,5.960041921887406e-06,False
TEML,9,5.554933630995839e-06,False
TEML,10,5.145330911637683e-06,False
TEML,11,4.750845459033871e-06,False
TEML,12,4.381020766989708e-06,False
TEML,13,4.039731372893041e-06,False
TEML,14,3.72769325718072e-06,False
TEML,15,3.443915199341456e-06,False
TEML,16,3.186543489350224e-06,False
TEML,17,2.953352690288538e-06,False
TEML,18,2.7420269514402066e-06,False
TEML,19,2.550316283526409e-06,False
TEML,20,2.3761180069213384e-06,False
TEML,21,2.2175136619104603e-06,False
TEML,22,2.072779825265875e-06,False
TEML,23,1.9403841134628234e-06,False
TEML,24,1.81897326224795e-06,False
TEML,25,1.7073574565671968e-06,False
TEML,26,1.6044933966726058e-06,False
TEML,27,1.5094675360269853e-06,False
TEML,28,1.4214802759367494e-06,False
TEML,29,1.3398315025937299e-06,False
TEML,30,1.2639076114774069e-06,False
TEML,31,1.1931700231003218e-06,False
TEML,32,1.1271451155407095e-06,False
TEML,33,1.0654154593297307e-06,False
TEML,34,1.007612223919956e-06,False
TEML,35,9.534086225652846e-07,True
TISC,1,2.7198973089136364e-06,False
TISC,2,1.889154042883872e-06,False
TISC,3,1.7946963407396783e-06,False
TISC,4,1.3722926545429289e-06,False
TISC,5,1.1273004401935742e-06,False
TISC,6,9.709100231638682e-07,True
TITN,1,6.43441724975109e-05,False
TITN,2,4.6640227742401395e-05,False
TITN,3,3.47239841077529e-05,False
TITN,4,2.6647579348455634e-05,False
TITN,5,2.111618728156529e-05,False
TITN,6,1.727675423259011e-05,False
TITN,7,1.4955203770239257e-05,False
TITN,8,1.353543149748039e-05,False
TITN,9,1.233123813689993e-05,False
TITN,10,1.1304383337249434e-05,False
TITN,11,1.0421376395712735e-05,False
TITN,12,9.654497226270953e-06,False
TITN,13,8.981492334577079e-06,False
TITN,14,8.384793810453737e-06,False
TITN,15,7.850648920670102e-06,False
TITN,16,7.368322021599356e-06,False
TITN,17,6.929422812724232e-06,False
TITN,18,6.527366320162233e-06,False
TITN,19,6.156950361275028e-06,False
TITN,20,5.814030349509969e-06,False
TITN,21,5.495271510638463e-06,False
TITN,22,5.197961153790317e-06,False
TITN,23,4.919866814071189e-06,False
TITN,24,4.659129094054955e-06,False
TITN,25,4.414180600242879e-06,False
TITN,26,4.183684444011176e-06,False
TITN,27,3.966487396033468e-06,False
TITN,28,3.7615840221092312e-06,False
TITN,29,3.5680890635149897e-06,False
TITN,30,3.3852160247462232e-06,False
TITN,31,3.2122604522118224e-06,False
TITN,32,3.0485867736619555e-06,False
TITN,33,2.893617854159451e-06,False
TITN,34,2.746826636198217e-06,False
TITN,35,2.607729388526259e-06,False
TITN,36,2.4758802047468095e-06,False
TITN,37,2.350866479468392e-06,False
TITN,38,2.2323051544871977e-06,False
TITN,39,2.1198395759517547e-06,False
TITN,40,2.0131368399083104e-06,False
TITN,41,1.911885531156977e-06,False
TITN,42,1.8157937812385565e-06,False
TITN,43,1.7245875873116373e-06,False
TITN,44,1.6380093458962224e-06,False
TITN,45,1.555816564886923e-06,False
TITN,46,1.4777807245415476e-06,False
TITN,47,1.4036862638518708e-06,False
TITN,48,1.3333296731743481e-06,False
TITN,49,1.2665186775249592e-06,False
TITN,50,1.203071497743837e-06,False
TITN,51,1.1428161789684148e-06,False
TITN,52,1.0855899776497494e-06,False
TITN,53,1.0312387997931695e-06,False
TITN,54,9.796166842801035e-07,True
TREN,1,7.744875408128734e-05,False
TREN,2,6.27814147971123e-05,False
TREN,3,5.2423801182941506e-05,False
TREN,4,4.516418284634908e-05,False
TREN,5,3.9853605033968685e-05,False
TREN,6,3.580650225343875e-05,False
TREN,7,3.260369865470909e-05,False
TREN,8,2.9982687408069118e-05,False
TREN,9,2.777518914297576e-05,False
TREN,10,2.5870839723662344e-05,False
TREN,11,2.4284093475646074e-05,False
TREN,12,2.2844023095306104e-05,False
TREN,13,2.1514182870664776e-05,False
TREN,14,2.0281535523834944e-05,False
TREN,15,1.9135680094327302e-05,False
TREN,16,1.8086242633685607e-05,False
TREN,17,1.7099593405637257e-05,False
TREN,18,1.617069456637298e-05,False
TREN,19,1.529701111733329e-05,False
TREN,20,1.4475497074044428e-05,False
TREN,21,1.3702919965612843e-05,False
TREN,22,1.2976054020581078e-05,False
TREN,23,1.2291790433151002e-05,False
TREN,24,1.1647195633831772e-05,False
TREN,25,1.103953736582633e-05,False
TREN,26,1.046629124511119e-05,False
TREN,27,9.925135897898875e-06,False
TREN,28,9.41394180858354e-06,False
TREN,29,8.930757095812784e-06,False
TREN,30,8.473792195515294e-06,False
TREN,31,8.041404630866546e-06,False
TREN,32,7.632084537399254e-06,False
TREN,33,7.244441287165447e-06,False
TREN,34,6.877191353958146e-06,False
TREN,35,6.5291474393334385e-06,False
TREN,36,6.199208808408416e-06,False
TREN,37,5.886352746564899e-06,False
TREN,38,5.589627031089123e-06,False
TREN,39,5.30814330739328e-06,False
TREN,40,5.041071262582757e-06,False
TREN,41,4.787633496387963e-06,False
TREN,42,4.547122585304465e-06,False
TREN,43,4.318834927917936e-06,False
TREN,44,4.102114972505443e-06,False
TREN,45,3.896359122934818e-06,False
TREN,46,3.700998102221459e-06,False
TREN,47,3.5154945586404014e-06,False
TREN,48,3.3393409020886656e-06,False
TREN,49,3.172057341292592e-06,False
TREN,50,3.0131900967764885e-06,False
TREN,51,2.8623097681858885e-06,False
TREN,52,2.719009837647609e-06,False
TREN,53,2.5829052934979316e-06,False
TREN,54,2.453631360908241e-06,False
TREN,55,2.3308423278426077e-06,False
TREN,56,2.2142104563531396e-06,False
TREN,57,2.1034249705920724e-06,False
TREN,58,1.9981911140393247e-06,False
TREN,59,1.8982292694387894e-06,False
TREN,60,1.8032741357442523e-06,False
TREN,61,1.7130739570929204e-06,False
TREN,62,1.6273897994155406e-06,False
TREN,63,1.545994870809364e-06,False
TREN,64,1.4686738822329137e-06,False
TREN,65,1.3952224454713948e-06,False
TREN,66,1.3254465056273309e-06,False
TREN,67,1.2591618056897059e-06,False
TREN,68,1.1961933809629018e-06,False
TREN,69,1.1363750813586562e-06,False
TREN,70,1.0795491197271951e-06,False
TREN,71,1.0255656445761928e-06,False
TREN,72,9.74282335657506e-07,True
ULTC,1,0.00028609838921757867,False
ULTC,2,0.00014326928457689754,False
ULTC,3,8.655987396741937e-05,False
ULTC,4,6.184813206341119e-05,False
ULTC,5,4.955897908054852e-05,False
ULTC,6,4.242813195142766e-05,False
ULTC,7,3.7652003223535586e-05,False
ULTC,8,3.408477330553504e-05,False
ULTC,9,3.122023901057499e-05,False
ULTC,10,2.881567222272883e-05,False
ULTC,11,2.680411929326641e-05,False
ULTC,12,2.4998358410838802e-05,False
ULTC,13,2.336632949028898e-05,False
ULTC,14,2.1882553857936217e-05,False
ULTC,15,2.052663792622935e-05,False
ULTC,16,1.9282078354081926e-05,False
ULTC,17,1.8135358040331177e-05,False
ULTC,18,1.7075273532314063e-05,False
ULTC,19,1.6092434959898714e-05,False
ULTC,20,1.5178891679180169e-05,False
ULTC,21,1.4327849084510452e-05,False
ULTC,22,1.3533451811523342e-05,False
ULTC,23,1.2790615705268065e-05,False
ULTC,24,1.2094895997831522e-05,False
ULTC,25,1.1442382693682696e-05,False
ULTC,26,1.0829616649155852e-05,False
ULTC,27,1.0253521582164393e-05,False
ULTC,28,9.711348487759079e-06,False
ULTC,29,9.200629821351546e-06,False
ULTC,30,8.719141451542776e-06,False
ULTC,31,8.264870851846162e-06,False
ULTC,32,7.835990345649111e-06,False
ULTC,33,7.430834476325715e-06,False
ULTC,34,7.047880768866629e-06,False
ULTC,35,6.685733297755181e-06,False
ULTC,36,6.3431085902408745e-06,False
ULTC,37,6.01882348328568e-06,False
ULTC,38,5.711784622549373e-06,False
ULTC,39,5.420979347391932e-06,False
ULTC,40,5.145467750364285e-06,False
ULTC,41,4.88437573554015e-06,False
ULTC,42,4.63688892916197e-06,False
ULTC,43,4.40224731986915e-06,False
ULTC,44,4.179740525331798e-06,False
ULTC,45,3.96870359826594e-06,False
ULTC,46,3.7685132981940105e-06,False
ULTC,47,3.5785847664914806e-06,False
ULTC,48,3.398368551580473e-06,False
ULTC,49,3.227347938970131e-06,False
ULTC,50,3.0650365474260135e-06,False
ULTC,51,2.9109761581075366e-06,False
ULTC,52,2.7647347482145706e-06,False
ULTC,53,2.625904704662554e-06,False
ULTC,54,2.494101196686251e-06,False
ULTC,55,2.3689606891525664e-06,False
ULTC,56,2.2501395808105333e-06,False
ULTC,57,2.13731295379833e-06,False
ULTC,58,2.030173422523174e-06,False
ULTC,59,1.928430071549336e-06,False
ULTC,60,1.8318074734623244e-06,False
ULTC,61,1.740044778784488e-06,False
ULTC,62,1.6528948710086647e-06,False
ULTC,63,1.5701235806405128e-06,False
ULTC,64,1.491508952865912e-06,False
ULTC,65,1.4168405640892136e-06,False
ULTC,66,1.3459188831213206e-06,False
ULTC,67,1.278554673270595e-06,False
ULTC,68,1.214568431998444e-06,False
ULTC,69,1.1537898651510893e-06,False
ULTC,70,1.096057393094093e-06,False
ULTC,71,1.0412176863457481e-06,False
ULTC,72,9.89125228541038e-07,True
WIPR,1,4.594966776951707e-06,False
WIPR,2,4.079430419058366e-06,False
WIPR,3,3.5974213508119423e-06,False
WIPR,4,3.1614404857513565e-06,False
WIPR,5,2.7770348765917107e-06,False
WIPR,6,2.4427166740595444e-06,False
WIPR,7,2.1541384940900095e-06,False
WIPR,8,1.9059462827208892e-06,False
WIPR,9,1.6927171954461828e-06,False
WIPR,10,1.5094029434254508e-06,False
WIPR,11,1.3515091329347434e-06,False
WIPR,12,1.2151373557863122e-06,False
WIPR,13,1.096959566354097e-06,False
WIPR,14,9.941625153472837e-07,True
